source_type,layer,x1,y1,z1,x2,y2,z2
LWPOLYLINE,BEAM实线,729906.3927107678,-2031.501337284981,0.0,729906.3927107678,7568.498662715021,0.0
LWPOLYLINE,S123-BEAM-GL,757706.3927107968,-10001.50133728503,0.0,757706.3927107968,-6081.501337285181,0.0
LWPOLYLINE,S123-BEAM-GL,757706.3927109985,-10201.50133728503,0.0,757706.3927109985,-11781.50133728518,0.0
LWPOLYLINE,Y向梁尺寸集中标注,750006.3927107682,-131618.5299970573,0.0,749653.1254984637,-131232.2714444995,0.0
LINE,Y向梁尺寸集中标注,749653.1254984637,-131232.2714444995,0.0,749653.1254984637,-129033.8984004701,0.0
LWPOLYLINE,Y向梁尺寸集中标注,728406.3927108246,-131618.5299970573,0.0,728053.1254985204,-131232.2714444995,0.0
LINE,Y向梁尺寸集中标注,728053.1254985204,-131232.2714444995,0.0,728053.1254985204,-129033.8984004701,0.0
LWPOLYLINE,BEAM实线,732006.3987685031,-98975.01499853413,0.0,746406.3987685029,-98975.01499853413,0.0
LWPOLYLINE,BEAM实线,746406.3987685029,-98975.01499853413,0.0,746406.3987685029,-98655.01356905772,0.0
LWPOLYLINE,BEAM实线,746406.3987685029,-98655.01356905772,0.0,732006.3987685031,-98655.01356905772,0.0
LWPOLYLINE,BEAM实线,732006.3987685031,-98655.01356905772,0.0,732006.3987685031,-98975.01499853413,0.0
LWPOLYLINE,BEAM实线,764686.3973390262,-80375.01499853446,0.0,765006.3987685028,-80375.01499853446,0.0
LWPOLYLINE,BEAM实线,765006.3987685028,-80375.01499853446,0.0,765006.3987685028,-65975.0149985344,0.0
LWPOLYLINE,BEAM实线,765006.3987685028,-65975.0149985344,0.0,764686.3973390262,-65975.0149985344,0.0
LWPOLYLINE,BEAM实线,764686.3973390262,-65975.0149985344,0.0,764686.3973390262,-80375.01499853446,0.0
LWPOLYLINE,BEAM实线,746406.3987685031,-47695.01642801115,0.0,732006.3987685029,-47695.01642801115,0.0
LWPOLYLINE,BEAM实线,732006.3987685029,-47695.01642801115,0.0,732006.3987685029,-47375.0149985344,0.0
LWPOLYLINE,BEAM实线,732006.3987685029,-47375.0149985344,0.0,746406.3987685031,-47375.0149985344,0.0
LWPOLYLINE,BEAM实线,746406.3987685031,-47375.0149985344,0.0,746406.3987685031,-47695.01642801115,0.0
LWPOLYLINE,BEAM实线,713406.3987685033,-65975.01499853437,0.0,713726.4001979794,-65975.01499853437,0.0
LWPOLYLINE,BEAM实线,713726.4001979794,-65975.01499853437,0.0,713726.4001979794,-80375.01499853446,0.0
LWPOLYLINE,BEAM实线,713726.4001979794,-80375.01499853446,0.0,713406.3987685033,-80375.01499853446,0.0
LWPOLYLINE,BEAM实线,713406.3987685033,-80375.01499853446,0.0,713406.3987685033,-65975.01499853437,0.0
LINE,板图-小标注,732006.3987685029,-47695.01642801115,0.0,746406.3987685031,-47375.0149985344,0.0
LINE,板图-小标注,764686.3973390262,-80375.01499853446,0.0,765006.3987685028,-65975.0149985344,0.0
LINE,板图-小标注,713406.3987685033,-80375.01499853446,0.0,713726.4001979794,-65975.01499853437,0.0
LINE,板图-小标注,732006.3987685031,-98975.01499853413,0.0,746406.3987685029,-98655.01356905772,0.0
LWPOLYLINE,开洞及边线,733856.3973447671,-63675.01499853291,0.0,735806.3973447673,-63675.01499853291,0.0
LWPOLYLINE,开洞及边线,735806.3973447673,-63675.01499853291,0.0,735806.3973447673,-64975.01499853291,0.0
LWPOLYLINE,开洞及边线,735806.3973447673,-64975.01499853291,0.0,733856.3973447671,-64975.01499853291,0.0
LWPOLYLINE,开洞及边线,733856.3973447671,-64975.01499853291,0.0,733856.3973447671,-63675.01499853291,0.0
LWPOLYLINE,开洞及边线,740906.3973447842,-67425.01499853015,0.0,741576.3973447287,-67425.01499853015,0.0
LWPOLYLINE,开洞及边线,741576.3973447287,-67425.01499853015,0.0,741576.3973447287,-65225.01499854194,0.0
LWPOLYLINE,开洞及边线,741576.3973447287,-65225.01499854194,0.0,740906.3973447842,-65225.01499854194,0.0
LWPOLYLINE,开洞及边线,740906.3973447842,-65225.01499854194,0.0,740906.3973447842,-67425.01499853015,0.0
LWPOLYLINE,开洞及边线,744256.3973447386,-65625.01499853013,0.0,744556.3973447647,-65625.01499853013,0.0
LWPOLYLINE,开洞及边线,744556.3973447647,-65625.01499853013,0.0,744556.3973447647,-63875.01499825073,0.0
LWPOLYLINE,开洞及边线,744556.3973447647,-63875.01499825073,0.0,744256.3973447386,-63875.01499825073,0.0
LWPOLYLINE,开洞及边线,744256.3973447386,-63875.01499825073,0.0,744256.3973447386,-65625.01499853013,0.0
LWPOLYLINE,开洞及边线,734056.3973447665,-70975.01499853027,0.0,735106.3973447626,-70975.01499853027,0.0
LWPOLYLINE,开洞及边线,735106.3973447626,-70975.01499853027,0.0,735106.3973447626,-72025.01499853464,0.0
LWPOLYLINE,开洞及边线,735106.3973447626,-72025.01499853464,0.0,734056.3973447665,-72025.01499853464,0.0
LWPOLYLINE,开洞及边线,734056.3973447665,-72025.01499853464,0.0,734056.3973447665,-70975.01499853027,0.0
LWPOLYLINE,开洞及边线,738206.3973447583,-70425.01499853874,0.0,740706.3973447483,-70425.01499853874,0.0
LWPOLYLINE,开洞及边线,740706.3973447483,-70425.01499853874,0.0,740706.3973447483,-67825.0149985326,0.0
LWPOLYLINE,开洞及边线,740706.3973447483,-67825.0149985326,0.0,738206.3973447583,-67825.0149985326,0.0
LWPOLYLINE,开洞及边线,738206.3973447583,-67825.0149985326,0.0,738206.3973447583,-70425.01499853874,0.0
LWPOLYLINE,开洞及边线,739856.3973447621,-72025.0149986087,0.0,740706.3973447275,-72025.0149986087,0.0
LWPOLYLINE,开洞及边线,740706.3973447275,-72025.0149986087,0.0,740706.3973447275,-70625.01499853743,0.0
LWPOLYLINE,开洞及边线,740706.3973447275,-70625.01499853743,0.0,739856.3973447621,-70625.01499853743,0.0
LWPOLYLINE,开洞及边线,739856.3973447621,-70625.01499853743,0.0,739856.3973447621,-72025.0149986087,0.0
LWPOLYLINE,开洞及边线,739656.3973447526,-70625.01499853272,0.0,738206.3973447855,-70625.01499853272,0.0
LWPOLYLINE,开洞及边线,738206.3973447855,-70625.01499853272,0.0,738206.3973447855,-72025.01499871162,0.0
LWPOLYLINE,开洞及边线,738206.3973447855,-72025.01499871162,0.0,739656.3973447526,-72025.01499871162,0.0
LWPOLYLINE,开洞及边线,739656.3973447526,-72025.01499871162,0.0,739656.3973447526,-70625.01499853272,0.0
LWPOLYLINE,开洞及边线,743756.3973447648,-71525.01499857078,0.0,744356.39734478,-71525.01499857078,0.0
LWPOLYLINE,开洞及边线,744356.39734478,-71525.01499857078,0.0,744356.39734478,-69725.0149985258,0.0
LWPOLYLINE,开洞及边线,744356.39734478,-69725.0149985258,0.0,743756.3973447648,-69725.0149985258,0.0
LWPOLYLINE,开洞及边线,743756.3973447648,-69725.0149985258,0.0,743756.3973447648,-71525.01499857078,0.0
LWPOLYLINE,楼梯及边线,737656.3973447357,-72225.01499853018,0.0,740906.3973447671,-72225.01499853018,0.0
LWPOLYLINE,楼梯及边线,740906.3973447671,-72225.01499853018,0.0,740906.3973447671,-78625.01499853015,0.0
LWPOLYLINE,楼梯及边线,740906.3973447671,-78625.01499853015,0.0,737656.3973447357,-78625.01499853015,0.0
LWPOLYLINE,楼梯及边线,737656.3973447357,-78625.01499853015,0.0,737656.3973447357,-72225.01499853018,0.0
LWPOLYLINE,楼梯及边线,741106.3973447672,-78625.01499853023,0.0,744356.3973447671,-78625.01499853023,0.0
LWPOLYLINE,楼梯及边线,744356.3973447671,-78625.01499853023,0.0,744356.3973447671,-71725.01499853015,0.0
LWPOLYLINE,楼梯及边线,744356.3973447671,-71725.01499853015,0.0,741106.3973447672,-71725.01499853015,0.0
LWPOLYLINE,楼梯及边线,741106.3973447672,-71725.01499853015,0.0,741106.3973447672,-78625.01499853023,0.0
LWPOLYLINE,开洞及边线,736856.3973447717,-78625.01499852882,0.0,737456.3973447322,-78625.01499852882,0.0
LWPOLYLINE,开洞及边线,737456.3973447322,-78625.01499852882,0.0,737456.3973447322,-74325.01499855195,0.0
LWPOLYLINE,开洞及边线,737456.3973447322,-74325.01499855195,0.0,736856.3973447717,-74325.01499855195,0.0
LWPOLYLINE,开洞及边线,736856.3973447717,-74325.01499855195,0.0,736856.3973447717,-78625.01499852882,0.0
LWPOLYLINE,开洞及边线,736606.3973447672,-81525.01499853014,0.0,739206.3973447671,-81525.01499853014,0.0
LWPOLYLINE,开洞及边线,739206.3973447671,-81525.01499853014,0.0,739206.3973447671,-78925.01499852791,0.0
LWPOLYLINE,开洞及边线,739206.3973447671,-78925.01499852791,0.0,736606.3973447672,-78925.01499852791,0.0
LWPOLYLINE,开洞及边线,736606.3973447672,-78925.01499852791,0.0,736606.3973447672,-81525.01499853014,0.0
LWPOLYLINE,开洞及边线,739406.397344765,-78925.01499852791,0.0,742006.3973447671,-78925.01499852791,0.0
LWPOLYLINE,开洞及边线,742006.3973447671,-78925.01499852791,0.0,742006.3973447671,-81525.01499852882,0.0
LWPOLYLINE,开洞及边线,742006.3973447671,-81525.01499852882,0.0,739406.397344765,-81525.01499852882,0.0
LWPOLYLINE,开洞及边线,739406.397344765,-81525.01499852882,0.0,739406.397344765,-78925.01499852791,0.0
LWPOLYLINE,开洞及边线,742206.397344766,-81125.01499853015,0.0,743956.397344808,-81125.01499853015,0.0
LWPOLYLINE,开洞及边线,743956.397344808,-81125.01499853015,0.0,743956.397344808,-81525.01499853228,0.0
LWPOLYLINE,开洞及边线,743956.397344808,-81525.01499853228,0.0,742206.397344766,-81525.01499853228,0.0
LWPOLYLINE,开洞及边线,742206.397344766,-81525.01499853228,0.0,742206.397344766,-81125.01499853015,0.0
LWPOLYLINE,开洞及边线,736406.3973447729,-81525.01499853143,0.0,736406.3973447729,-80625.01499852707,0.0
LWPOLYLINE,开洞及边线,736406.3973447729,-80625.01499852707,0.0,734256.4080006072,-80625.01280893022,0.0
LWPOLYLINE,开洞及边线,734256.4080006072,-80625.01280893022,0.0,734256.4080005985,-81025.01280898518,0.0
LWPOLYLINE,开洞及边线,734256.4080005985,-81025.01280898518,0.0,734456.3973447932,-81025.01499852692,0.0
LWPOLYLINE,开洞及边线,734456.3973447932,-81025.01499852692,0.0,734456.397344779,-81525.0149985308,0.0
LWPOLYLINE,开洞及边线,734456.397344779,-81525.0149985308,0.0,736406.3973447672,-81525.01499850309,0.0
LINE,楼梯及边线,741106.397344795,-78625.01499857966,0.0,744356.3959210315,-71725.01499857943,0.0
LINE,楼梯及边线,737656.3973447357,-78625.01499857954,0.0,740906.3959210314,-72225.0149985658,0.0
LWPOLYLINE,开洞及边线,733856.3973447671,-64975.01499853291,0.0,734024.9069370049,-64072.76640218735,0.0
LWPOLYLINE,开洞及边线,734024.9069370049,-64072.76640218735,0.0,735806.3973447673,-63675.01499853291,0.0
LWPOLYLINE,开洞及边线,740906.3973447842,-67425.01499853015,0.0,741142.5394494286,-65413.6365175987,0.0
LWPOLYLINE,开洞及边线,741142.5394494286,-65413.6365175987,0.0,741576.3973447287,-65225.01499854194,0.0
LWPOLYLINE,开洞及边线,744256.3973447386,-65625.01499853013,0.0,744355.7817410138,-63970.07921029435,0.0
LWPOLYLINE,开洞及边线,744355.7817410138,-63970.07921029435,0.0,744556.3973447647,-63875.01499825073,0.0
LWPOLYLINE,开洞及边线,743756.3973447648,-71525.01499857078,0.0,743875.3572921398,-69898.10994241427,0.0
LWPOLYLINE,开洞及边线,743875.3572921398,-69898.10994241427,0.0,744356.39734478,-69725.0149985258,0.0
LWPOLYLINE,开洞及边线,738206.3973447855,-72025.01499871162,0.0,738395.4970879206,-70865.16770668776,0.0
LWPOLYLINE,开洞及边线,738395.4970879206,-70865.16770668776,0.0,739656.3973447526,-70625.01499853272,0.0
LWPOLYLINE,开洞及边线,739856.3973447621,-72025.0149986087,0.0,740033.2249167039,-70881.16099499882,0.0
LWPOLYLINE,开洞及边线,740033.2249167039,-70881.16099499882,0.0,740706.3973447275,-70625.01499853743,0.0
LWPOLYLINE,开洞及边线,738206.3973447583,-70425.01499853874,0.0,738670.6312176744,-68194.68988115084,0.0
LWPOLYLINE,开洞及边线,738670.6312176744,-68194.68988115084,0.0,740706.3973447483,-67825.0149985326,0.0
LWPOLYLINE,开洞及边线,734056.3973447665,-72025.01499853464,0.0,734245.6716466486,-71152.91115488292,0.0
LWPOLYLINE,开洞及边线,734245.6716466486,-71152.91115488292,0.0,735106.3973447626,-70975.01499853027,0.0
LWPOLYLINE,开洞及边线,736856.3973447717,-78625.01499852882,0.0,737076.6110918167,-74549.41309403232,0.0
LWPOLYLINE,开洞及边线,737076.6110918167,-74549.41309403232,0.0,737456.3973447322,-74325.01499855195,0.0
LWPOLYLINE,开洞及边线,734456.397344779,-81525.01499852548,0.0,734702.5308983407,-80873.07749328017,0.0
LWPOLYLINE,开洞及边线,734702.5308983407,-80873.07749328017,0.0,736406.3973447729,-80625.01499852707,0.0
LWPOLYLINE,开洞及边线,736606.3973447672,-81525.01499853014,0.0,737062.6022982112,-79328.62950205797,0.0
LWPOLYLINE,开洞及边线,737062.6022982112,-79328.62950205797,0.0,739206.3973447671,-78925.01499852791,0.0
LWPOLYLINE,开洞及边线,739406.397344765,-81525.01499852882,0.0,739901.8682909673,-79328.62950205797,0.0
LWPOLYLINE,开洞及边线,739901.8682909673,-79328.62950205797,0.0,742006.3973447671,-78925.01499852791,0.0
LWPOLYLINE,开洞及边线,742206.397344766,-81525.01499853228,0.0,742384.8763622022,-81227.60453196592,0.0
LWPOLYLINE,开洞及边线,742384.8763622022,-81227.60453196592,0.0,743956.397344808,-81125.01499853015,0.0
LWPOLYLINE,开洞及边线,744756.3912870567,-3581.501337286493,0.0,745456.391287042,-3581.501337286493,0.0
LWPOLYLINE,开洞及边线,745456.391287042,-3581.501337286493,0.0,745456.391287042,-8181.501337286375,0.0
LWPOLYLINE,开洞及边线,745456.391287042,-8181.501337286375,0.0,744756.3912870567,-8181.501337286375,0.0
LWPOLYLINE,开洞及边线,744756.3912870567,-8181.501337286375,0.0,744756.3912870567,-3581.501337286493,0.0
LWPOLYLINE,开洞及边线,733856.3912870331,568.4986627125681,0.0,735806.3912870334,568.4986627125681,0.0
LWPOLYLINE,开洞及边线,735806.3912870334,568.4986627125681,0.0,735806.3912870327,-731.5013372828444,0.0
LWPOLYLINE,开洞及边线,735806.3912870327,-731.5013372828444,0.0,733856.3912870324,-731.5013372828444,0.0
LWPOLYLINE,开洞及边线,733856.3912870324,-731.5013372828444,0.0,733856.3912870331,568.4986627125681,0.0
LWPOLYLINE,开洞及边线,740906.39128705,-3181.501337286376,0.0,741576.3912869944,-3181.501337286376,0.0
LWPOLYLINE,开洞及边线,741576.3912869944,-3181.501337286376,0.0,741576.3912869944,-981.501337298163,0.0
LWPOLYLINE,开洞及边线,741576.3912869944,-981.501337298163,0.0,740906.39128705,-981.501337298163,0.0
LWPOLYLINE,开洞及边线,740906.39128705,-981.501337298163,0.0,740906.39128705,-3181.501337286376,0.0
LWPOLYLINE,开洞及边线,744256.3912870043,-1381.501337286347,0.0,744556.3912870305,-1381.501337286347,0.0
LWPOLYLINE,开洞及边线,744556.3912870305,-1381.501337286347,0.0,744556.3912870305,368.49866299305,0.0
LWPOLYLINE,开洞及边线,744556.3912870305,368.49866299305,0.0,744256.3912870043,368.49866299305,0.0
LWPOLYLINE,开洞及边线,744256.3912870043,368.49866299305,0.0,744256.3912870043,-1381.501337286347,0.0
LWPOLYLINE,开洞及边线,734056.391287032,-6731.501337286492,0.0,735106.3912870284,-6731.501337286492,0.0
LWPOLYLINE,开洞及边线,735106.3912870284,-6731.501337286492,0.0,735106.3912870284,-7781.501337290858,0.0
LWPOLYLINE,开洞及边线,735106.3912870284,-7781.501337290858,0.0,734056.391287032,-7781.501337290858,0.0
LWPOLYLINE,开洞及边线,734056.391287032,-7781.501337290858,0.0,734056.391287032,-6731.501337286492,0.0
LWPOLYLINE,开洞及边线,738206.3912870241,-6181.501337294961,0.0,740706.391287014,-6181.501337294961,0.0
LWPOLYLINE,开洞及边线,740706.391287014,-6181.501337294961,0.0,740706.391287014,-3581.501337288821,0.0
LWPOLYLINE,开洞及边线,740706.391287014,-3581.501337288821,0.0,738206.3912870241,-3581.501337288821,0.0
LWPOLYLINE,开洞及边线,738206.3912870241,-3581.501337288821,0.0,738206.3912870241,-6181.501337294961,0.0
LWPOLYLINE,开洞及边线,739856.3912870279,-7781.501337364928,0.0,740706.3912869933,-7781.501337364928,0.0
LWPOLYLINE,开洞及边线,740706.3912869933,-7781.501337364928,0.0,740706.3912869933,-6381.501337293652,0.0
LWPOLYLINE,开洞及边线,740706.3912869933,-6381.501337293652,0.0,739856.3912870279,-6381.501337293652,0.0
LWPOLYLINE,开洞及边线,739856.3912870279,-6381.501337293652,0.0,739856.3912870279,-7781.501337364928,0.0
LWPOLYLINE,开洞及边线,739656.3912870184,-6381.501337288938,0.0,738206.3912870513,-6381.501337288938,0.0
LWPOLYLINE,开洞及边线,738206.3912870513,-6381.501337288938,0.0,738206.3912870513,-7781.501337467839,0.0
LWPOLYLINE,开洞及边线,738206.3912870513,-7781.501337467839,0.0,739656.3912870184,-7781.501337467839,0.0
LWPOLYLINE,开洞及边线,739656.3912870184,-7781.501337467839,0.0,739656.3912870184,-6381.501337288938,0.0
LWPOLYLINE,开洞及边线,743756.3912870307,-7281.501337327004,0.0,744356.3912870456,-7281.501337327004,0.0
LWPOLYLINE,开洞及边线,744356.3912870456,-7281.501337327004,0.0,744356.3912870456,-5481.50133728204,0.0
LWPOLYLINE,开洞及边线,744356.3912870456,-5481.50133728204,0.0,743756.3912870307,-5481.50133728204,0.0
LWPOLYLINE,开洞及边线,743756.3912870307,-5481.50133728204,0.0,743756.3912870307,-7281.501337327004,0.0
LWPOLYLINE,楼梯及边线,737656.3912870015,-7981.501337286406,0.0,740906.3912870329,-7981.501337286406,0.0
LWPOLYLINE,楼梯及边线,740906.3912870329,-7981.501337286406,0.0,740906.3912870329,-14381.50133728638,0.0
LWPOLYLINE,楼梯及边线,740906.3912870329,-14381.50133728638,0.0,737656.3912870015,-14381.50133728638,0.0
LWPOLYLINE,楼梯及边线,737656.3912870015,-14381.50133728638,0.0,737656.3912870015,-7981.501337286406,0.0
LWPOLYLINE,楼梯及边线,741106.3912870329,-14381.50133728643,0.0,744356.3912870327,-14381.50133728643,0.0
LWPOLYLINE,楼梯及边线,744356.3912870327,-14381.50133728643,0.0,744356.3912870327,-7481.501337286376,0.0
LWPOLYLINE,楼梯及边线,744356.3912870327,-7481.501337286376,0.0,741106.3912870329,-7481.501337286376,0.0
LWPOLYLINE,楼梯及边线,741106.3912870329,-7481.501337286376,0.0,741106.3912870329,-14381.50133728643,0.0
LWPOLYLINE,开洞及边线,734056.3912870329,-7981.501337286376,0.0,734756.3912870329,-7981.501337286376,0.0
LWPOLYLINE,开洞及边线,734756.3912870329,-7981.501337286376,0.0,734756.3912870329,-12431.50133728637,0.0
LWPOLYLINE,开洞及边线,734756.3912870329,-12431.50133728637,0.0,734056.3912870329,-12431.50133728637,0.0
LWPOLYLINE,开洞及边线,734056.3912870329,-12431.50133728637,0.0,734056.3912870329,-7981.501337286376,0.0
LWPOLYLINE,开洞及边线,736856.3912870374,-14181.50133716087,0.0,737456.391286998,-14181.50133716087,0.0
LWPOLYLINE,开洞及边线,737456.391286998,-14181.50133716087,0.0,737456.391286998,-10081.50133730817,0.0
LWPOLYLINE,开洞及边线,737456.391286998,-10081.50133730817,0.0,736856.3912870374,-10081.50133730817,0.0
LWPOLYLINE,开洞及边线,736856.3912870374,-10081.50133730817,0.0,736856.3912870374,-14181.50133716087,0.0
LWPOLYLINE,开洞及边线,736606.391287033,-17281.50133728637,0.0,739206.3912870327,-17281.50133728637,0.0
LWPOLYLINE,开洞及边线,739206.3912870327,-17281.50133728637,0.0,739206.3912870327,-14681.50133728413,0.0
LWPOLYLINE,开洞及边线,739206.3912870327,-14681.50133728413,0.0,736606.391287033,-14681.50133728413,0.0
LWPOLYLINE,开洞及边线,736606.391287033,-14681.50133728413,0.0,736606.391287033,-17281.50133728637,0.0
LWPOLYLINE,开洞及边线,739406.3912870308,-14681.50133728413,0.0,742006.3912870329,-14681.50133728413,0.0
LWPOLYLINE,开洞及边线,742006.3912870329,-14681.50133728413,0.0,742006.3912870329,-17281.50133728504,0.0
LWPOLYLINE,开洞及边线,742006.3912870329,-17281.50133728504,0.0,739406.3912870308,-17281.50133728504,0.0
LWPOLYLINE,开洞及边线,739406.3912870308,-17281.50133728504,0.0,739406.3912870308,-14681.50133728413,0.0
LWPOLYLINE,开洞及边线,742206.3912870318,-16881.50133728638,0.0,743956.3912870736,-16881.50133728638,0.0
LWPOLYLINE,开洞及边线,743956.3912870736,-16881.50133728638,0.0,743956.3912870736,-17281.5013372885,0.0
LWPOLYLINE,开洞及边线,743956.3912870736,-17281.5013372885,0.0,742206.3912870318,-17281.5013372885,0.0
LWPOLYLINE,开洞及边线,742206.3912870318,-17281.5013372885,0.0,742206.3912870318,-16881.50133728638,0.0
LWPOLYLINE,开洞及边线,736406.3912870387,-17281.50133728765,0.0,736406.3912870387,-16381.50133728329,0.0
LWPOLYLINE,开洞及边线,736406.3912870387,-16381.50133728329,0.0,734356.4019428729,-16381.49914768644,0.0
LWPOLYLINE,开洞及边线,734356.4019428729,-16381.49914768644,0.0,734356.4019428644,-16781.49914774141,0.0
LWPOLYLINE,开洞及边线,734356.4019428644,-16781.49914774141,0.0,734456.3912870589,-16781.50133728314,0.0
LWPOLYLINE,开洞及边线,734456.3912870589,-16781.50133728314,0.0,734456.3912870447,-17281.50133728702,0.0
LWPOLYLINE,开洞及边线,734456.3912870447,-17281.50133728702,0.0,736406.3912870327,-17281.50133725931,0.0
LINE,楼梯及边线,741106.3912870608,-14381.50133733588,0.0,744356.3898632972,-7481.501337335649,0.0
LINE,楼梯及边线,737656.3912870015,-14381.50133733576,0.0,740906.3898632972,-7981.501337322028,0.0
LWPOLYLINE,开洞及边线,733856.3912870324,-731.5013372828444,0.0,734024.9008792707,170.7472590564284,0.0
LWPOLYLINE,开洞及边线,734024.9008792707,170.7472590564284,0.0,735806.3912870334,568.4986627125681,0.0
LWPOLYLINE,开洞及边线,740906.39128705,-3181.501337286376,0.0,741142.5333916944,-1170.122856354923,0.0
LWPOLYLINE,开洞及边线,741142.5333916944,-1170.122856354923,0.0,741576.3912869944,-981.501337298163,0.0
LWPOLYLINE,开洞及边线,744256.3912870043,-1381.501337286347,0.0,744355.7756832794,273.4344509494258,0.0
LWPOLYLINE,开洞及边线,744355.7756832794,273.4344509494258,0.0,744556.3912870305,368.49866299305,0.0
LWPOLYLINE,开洞及边线,744756.3912870567,-8181.501337286375,0.0,744928.3036689649,-3924.063349874574,0.0
LWPOLYLINE,开洞及边线,744928.3036689649,-3924.063349874574,0.0,745456.391287042,-3581.501337286493,0.0
LWPOLYLINE,开洞及边线,743756.3912870307,-7281.501337327004,0.0,743875.3512344057,-5654.596281170496,0.0
LWPOLYLINE,开洞及边线,743875.3512344057,-5654.596281170496,0.0,744356.3912870456,-5481.50133728204,0.0
LWPOLYLINE,开洞及边线,738206.3912870513,-7781.501337467839,0.0,738395.4910301863,-6621.654045443982,0.0
LWPOLYLINE,开洞及边线,738395.4910301863,-6621.654045443982,0.0,739656.3912870184,-6381.501337288938,0.0
LWPOLYLINE,开洞及边线,739856.3912870279,-7781.501337364928,0.0,740033.2188589697,-6637.647333755042,0.0
LWPOLYLINE,开洞及边线,740033.2188589697,-6637.647333755042,0.0,740706.3912869933,-6381.501337293652,0.0
LWPOLYLINE,开洞及边线,738206.3912870241,-6181.501337294961,0.0,738670.6251599401,-3951.176219907065,0.0
LWPOLYLINE,开洞及边线,738670.6251599401,-3951.176219907065,0.0,740706.391287014,-3581.501337288821,0.0
LWPOLYLINE,开洞及边线,734056.391287032,-7781.501337290858,0.0,734245.6655889143,-6909.397493639146,0.0
LWPOLYLINE,开洞及边线,734245.6655889143,-6909.397493639146,0.0,735106.3912870284,-6731.501337286492,0.0
LWPOLYLINE,开洞及边线,734056.3912870329,-12431.50133728637,0.0,734239.5407726595,-8237.371585474524,0.0
LWPOLYLINE,开洞及边线,734239.5407726595,-8237.371585474524,0.0,734756.3912870329,-7981.501337286376,0.0
LWPOLYLINE,开洞及边线,736856.3912870374,-14181.50133716087,0.0,737076.6050340825,-10305.89943278854,0.0
LWPOLYLINE,开洞及边线,737076.6050340825,-10305.89943278854,0.0,737456.391286998,-10081.50133730817,0.0
LWPOLYLINE,开洞及边线,734456.3912870447,-17281.5013372817,0.0,734702.5248406066,-16629.56383203639,0.0
LWPOLYLINE,开洞及边线,734702.5248406066,-16629.56383203639,0.0,736406.3912870387,-16381.50133728329,0.0
LWPOLYLINE,开洞及边线,736606.391287033,-17281.50133728637,0.0,737062.596240477,-15085.11584081419,0.0
LWPOLYLINE,开洞及边线,737062.596240477,-15085.11584081419,0.0,739206.3912870327,-14681.50133728413,0.0
LWPOLYLINE,开洞及边线,739406.3912870308,-17281.50133728504,0.0,739901.8622332329,-15085.11584081419,0.0
LWPOLYLINE,开洞及边线,739901.8622332329,-15085.11584081419,0.0,742006.3912870329,-14681.50133728413,0.0
LWPOLYLINE,开洞及边线,742206.3912870318,-17281.5013372885,0.0,742384.8703044679,-16984.09087072214,0.0
LWPOLYLINE,开洞及边线,742384.8703044679,-16984.09087072214,0.0,743956.3912870736,-16881.50133728638,0.0
LWPOLYLINE,开洞及边线,733856.3973447568,127755.5242752449,0.0,735806.3973447568,127755.5242752449,0.0
LWPOLYLINE,开洞及边线,735806.3973447568,127755.5242752449,0.0,735806.3973447568,129055.5242752165,0.0
LWPOLYLINE,开洞及边线,735806.3973447568,129055.5242752165,0.0,733856.3973447568,129055.5242752165,0.0
LWPOLYLINE,开洞及边线,733856.3973447568,129055.5242752165,0.0,733856.3973447568,127755.5242752449,0.0
LWPOLYLINE,开洞及边线,736006.3973447229,128855.5240639763,0.0,737406.3973449264,128855.5240639763,0.0
LWPOLYLINE,开洞及边线,737406.3973449264,128855.5240639763,0.0,737406.3973449264,128155.5240639763,0.0
LWPOLYLINE,开洞及边线,737406.3973449264,128155.5240639763,0.0,736006.3973447229,128155.5240639763,0.0
LWPOLYLINE,开洞及边线,736006.3973447229,128155.5240639763,0.0,736006.3973447229,128855.5240639763,0.0
LWPOLYLINE,开洞及边线,737606.3973447637,128205.5242751999,0.0,738706.3973442903,128205.5242751999,0.0
LWPOLYLINE,开洞及边线,738706.3973442903,128205.5242751999,0.0,738706.3973442903,128855.5240640018,0.0
LWPOLYLINE,开洞及边线,738706.3973442903,128855.5240640018,0.0,737606.3973447637,128855.5240640018,0.0
LWPOLYLINE,开洞及边线,737606.3973447637,128855.5240640018,0.0,737606.3973447637,128205.5242751999,0.0
LWPOLYLINE,开洞及边线,740906.3973447758,127505.5240639842,0.0,741576.3973447568,127505.5240639842,0.0
LWPOLYLINE,开洞及边线,741576.3973447568,127505.5240639842,0.0,741576.3973447568,125305.5240639872,0.0
LWPOLYLINE,开洞及边线,741576.3973447568,125305.5240639872,0.0,740906.3973447758,125305.5240639872,0.0
LWPOLYLINE,开洞及边线,740906.3973447758,125305.5240639872,0.0,740906.3973447758,127505.5240639842,0.0
LWPOLYLINE,开洞及边线,744256.3973447281,128855.5240639873,0.0,744556.3973447699,128855.5240639873,0.0
LWPOLYLINE,开洞及边线,744556.3973447699,128855.5240639873,0.0,744556.3973447699,127105.5240639793,0.0
LWPOLYLINE,开洞及边线,744556.3973447699,127105.5240639793,0.0,744256.3973447281,127105.5240639793,0.0
